transaction_id,user_id,date,merchant,amount,category,persona,is_anomaly
8c2ef80a605140b9a9f1b12ce8e51d27,user_8d364b49,2025-10-02T13:27:05.845592,Rent Payment,1009.56,Housing,The Saver,False
31babd76189a487b809067215d0e4296,user_8d364b49,2025-10-03T13:27:05.845592,Robinhood Deposit,28.30,Savings,The Saver,False
01daa4e7d3904a5db680d4617fde463c,user_8d364b49,2025-10-03T13:27:05.845592,Robinhood Deposit,48.25,Savings,The Saver,False
fdfe244c0f904264857c10f03dd43e3c,user_8d364b49,2025-10-03T13:27:05.845592,Maintenance Fee,1044.69,Housing,The Saver,False
b0450b734d2d4505b7d0ca149958d6af,user_8d364b49,2025-10-03T13:27:05.845592,Chase Savings,44.80,Savings,The Saver,False
7f25b48843994bb68120a89f4a51f240,user_8d364b49,2025-10-03T13:27:05.845592,Verizon,11.62,Utilities,The Saver,False
b1bdb1436f5341a28eb17d8ff0e81fc2,user_8d364b49,2025-10-04T13:27:05.845592,Vanguard Transfer,48.90,Savings,The Saver,False
24f8bf93a6d64742bf4eff9c9187dcdb,user_8d364b49,2025-10-05T13:27:05.845592,Vanguard Transfer,25.68,Savings,The Saver,False
074026e469724697b8b9dcb4176f7fb0,user_8d364b49,2025-10-06T13:27:05.845592,DoorDash,34.40,Food,The Saver,False
683de01585854ca697bbe0454f327266,user_8d364b49,2025-10-06T13:27:05.845592,PG&E,26.30,Utilities,The Saver,False
772c7ee8fca3445b94fdce51d15372d6,user_8d364b49,2025-10-06T13:27:05.845592,Rent Payment,981.26,Housing,The Saver,False
2a36ce7ffb2648b0a2892825ec864250,user_8d364b49,2025-10-06T13:27:05.845592,Chase Savings,11.25,Savings,The Saver,False
ce4d9c2a17d24fb6a50190f1663db4a0,user_8d364b49,2025-10-06T13:27:05.845592,Verizon,11.63,Utilities,The Saver,False
bb4c2626ed7144edb16d0472c43176a9,user_8d364b49,2025-10-07T13:27:05.845592,Robinhood Deposit,14.16,Savings,The Saver,False
576966accf1749dabd6e3e6c79db0afb,user_8d364b49,2025-10-07T13:27:05.845592,Rent Payment,845.43,Housing,The Saver,False
9d7219d0ba0f48b6bc4034e87a27d500,user_8d364b49,2025-10-07T13:27:05.845592,Maintenance Fee,1140.09,Housing,The Saver,False
323120fab6e94b30a9de9f5a6d5678d6,user_8d364b49,2025-10-08T13:27:05.845592,Vanguard Transfer,30.97,Savings,The Saver,False
9056e98b081f4cd9bcc8e5eb936867c9,user_8d364b49,2025-10-08T13:27:05.845592,Chase Savings,21.13,Savings,The Saver,False
da7d5218dd4c434b9a688bcf522999dc,user_8d364b49,2025-10-09T13:27:05.845592,Whole Foods,13.31,Food,The Saver,False
e0b0686caa70414abfc032a429b94826,user_8d364b49,2025-10-09T13:27:05.845592,Chase Savings,28.77,Savings,The Saver,False
abf80601e7a44ddfbfd4f583f29a745a,user_8d364b49,2025-10-09T13:27:05.845592,Robinhood Deposit,48.38,Savings,The Saver,False
aa948b1b62c0408cb4111c0beccc1814,user_8d364b49,2025-10-10T13:27:05.845592,Vanguard Transfer,37.64,Savings,The Saver,False
e486766e06424740bc40a8b247d48817,user_8d364b49,2025-10-10T13:27:05.845592,Rent Payment,1046.70,Housing,The Saver,False
6b4f607d03db4ac09ec81c05e09b2885,user_8d364b49,2025-10-10T13:27:05.845592,Chase Savings,21.10,Savings,The Saver,False
421de50c56744bdca92673e1e87a1945,user_8d364b49,2025-10-10T13:27:05.845592,Chevron,32.94,Transportation,The Saver,False
fa01f9c385294c1b929cdfe63dc535d0,user_8d364b49,2025-10-10T13:27:05.845592,City Water,17.40,Utilities,The Saver,False
f35ae66b46614103b6feb6ddcfa1da76,user_8d364b49,2025-10-11T13:27:05.845592,Robinhood Deposit,40.94,Savings,The Saver,False
63eb19fab3c342c791bd1ff7bfe633fd,user_8d364b49,2025-10-11T13:27:05.845592,Chase Savings,48.14,Savings,The Saver,False
f3cfe0c9ac9c4e77974097c014a4193b,user_8d364b49,2025-10-11T13:27:05.845592,Chase Savings,21.60,Savings,The Saver,False
de98394c329b49cb9078e2520e52efdb,user_8d364b49,2025-10-12T13:27:05.845592,Robinhood Deposit,44.62,Savings,The Saver,False
96fc0c293c8d42e38bd2385a2d318a8a,user_8d364b49,2025-10-12T13:27:05.845592,Verizon,17.87,Utilities,The Saver,False
890a742ada9f4a6f8d81329442dcdf7c,user_8d364b49,2025-10-12T13:27:05.845592,Starbucks,37.54,Food,The Saver,False
04adcfe922a54023ba850353aa863d8f,user_8d364b49,2025-10-12T13:27:05.845592,Verizon,47.11,Utilities,The Saver,False
a2ebb5859f324f1f937a7bd1af05cd18,user_8d364b49,2025-10-12T13:27:05.845592,Verizon,44.02,Utilities,The Saver,False
06bcf473f352475e9a0d3d7273baef9f,user_8d364b49,2025-10-13T13:27:05.845592,Rent Payment,973.16,Housing,The Saver,False
6b8d71abd07949f59ad50894b708af7a,user_8d364b49,2025-10-14T13:27:05.845592,Camden Apartments,1389.66,Housing,The Saver,False
929dd5d3770a476a856bc3540c4877f5,user_8d364b49,2025-10-14T13:27:05.845592,Rent Payment,904.92,Housing,The Saver,False
dfbaec3ffb6e462794d9ff4e71e9c808,user_8d364b49,2025-10-14T13:27:05.845592,Rent Payment,1107.52,Housing,The Saver,False
367532aec6e641cd99f602b0489099ae,user_8d364b49,2025-10-14T13:27:05.845592,Vanguard Transfer,27.80,Savings,The Saver,False
e3a0b30a0f26404d84dbf1012651badc,user_8d364b49,2025-10-14T13:27:05.845592,Robinhood Deposit,26.57,Savings,The Saver,False
d68e37e5da7a4ce5b5718b8ffb9109c4,user_8d364b49,2025-10-15T13:27:05.845592,Camden Apartments,1080.65,Housing,The Saver,False
e78be74155474fbda1422476c8b7e164,user_8d364b49,2025-10-15T13:27:05.845592,Whole Foods,31.43,Food,The Saver,False
8d11f4b839d34890a60ebf239661e6ac,user_8d364b49,2025-10-16T13:27:05.845592,Maintenance Fee,1404.74,Housing,The Saver,False
ff57717a57ec41c18921ab2c927b548a,user_8d364b49,2025-10-16T13:27:05.845592,City Water,20.18,Utilities,The Saver,False
74f99f0cabfb4dbba717473144e8dd0a,user_8d364b49,2025-10-16T13:27:05.845592,Chipotle,17.17,Food,The Saver,False
41d4e9bc43ad4d5f9084b9fcc0246b06,user_8d364b49,2025-10-16T13:27:05.845592,Rent Payment,951.53,Housing,The Saver,False
fe90c9d45b1a47988715a950fa147216,user_8d364b49,2025-10-16T13:27:05.845592,Maintenance Fee,1100.99,Housing,The Saver,False
7fec630161f44307a51b6f4278257240,user_8d364b49,2025-10-17T13:27:05.845592,Starbucks,34.50,Food,The Saver,False
3ce74c38c1f9449f872b447e63ebddde,user_8d364b49,2025-10-18T13:27:05.845592,Vanguard Transfer,13.00,Savings,The Saver,False
3894832a90ea4e4a992cb083fdf74234,user_8d364b49,2025-10-18T13:27:05.845592,DoorDash,21.73,Food,The Saver,False
a24e3923f6a545d1b3db910a174df68e,user_8d364b49,2025-10-19T13:27:05.845592,Rent Payment,1412.94,Housing,The Saver,False
a175b437ed7d4654a1a8088ea36cfcc3,user_8d364b49,2025-10-20T13:27:05.845592,Camden Apartments,1109.23,Housing,The Saver,False
f0c14375565c4fd68de06fd0671b3a9f,user_8d364b49,2025-10-20T13:27:05.845592,Comcast,12.90,Utilities,The Saver,False
4b8b581da051471ca13eac146c1dd104,user_8d364b49,2025-10-20T13:27:05.845592,Trader Joe's,13.21,Food,The Saver,False
8720c18d52854a00b0570b273344cf63,user_8d364b49,2025-10-20T13:27:05.845592,Rent Payment,1478.53,Housing,The Saver,False
48f4833ae3f7476eaa0675ae5483b9c4,user_8d364b49,2025-10-21T13:27:05.845592,Rent Payment,1158.52,Housing,The Saver,False
268581c8266b463392ad10118e2beadd,user_8d364b49,2025-10-21T13:27:05.845592,Chase Savings,45.48,Savings,The Saver,False
44118fda0341422aa8ef558720ed9a13,user_8d364b49,2025-10-21T13:27:05.845592,Chase Savings,28.76,Savings,The Saver,False
c3712d06bf824cb7a3af9a3c445da92d,user_8d364b49,2025-10-22T13:27:05.845592,Robinhood Deposit,38.63,Savings,The Saver,False
a208ca62712f48fa8664ce76b8febb91,user_8d364b49,2025-10-22T13:27:05.845592,Vanguard Transfer,37.44,Savings,The Saver,False
fbe93f29e51246dbbb5ec35967b4cd4b,user_8d364b49,2025-10-22T13:27:05.845592,Camden Apartments,1435.18,Housing,The Saver,False
58963c403b6b46938eb029c2f4e07b3c,user_8d364b49,2025-10-22T13:27:05.845592,Uber,11.47,Transportation,The Saver,False
89dbfa0204fd40188c3e97de2acaf406,user_8d364b49,2025-10-22T13:27:05.845592,Lime Scooter,13.35,Transportation,The Saver,False
b5a04a172a9143779bcfc1b7ef87e170,user_8d364b49,2025-10-23T13:27:05.845592,Chase Savings,13.67,Savings,The Saver,False
7aa1e808976649fab3cfc773718c6157,user_8d364b49,2025-10-23T13:27:05.845592,Robinhood Deposit,15.47,Savings,The Saver,False
99d19351d5c14522a81dd2caf218e50f,user_8d364b49,2025-10-23T13:27:05.845592,Comcast,33.60,Utilities,The Saver,False
1c76a1a7e8b84804aeddfde5bf0d5ee3,user_8d364b49,2025-10-23T13:27:05.845592,Chipotle,20.41,Food,The Saver,False
2a03a077b5454fff9ea6e8701bcef774,user_8d364b49,2025-10-24T13:27:05.845592,Subway,20.04,Food,The Saver,False
9a94c87d057e45e9b72930ba9821f8f9,user_8d364b49,2025-10-24T13:27:05.845592,Vanguard Transfer,34.06,Savings,The Saver,False
5ad50feaabad48c3aa0f0ac6cf75619c,user_8d364b49,2025-10-24T13:27:05.845592,Camden Apartments,1091.73,Housing,The Saver,False
7e0504901cf6454fa446e8b6df0df1c3,user_8d364b49,2025-10-25T13:27:05.845592,Comcast,43.81,Utilities,The Saver,False
544b821f17974fe289f629ff080daa14,user_8d364b49,2025-10-25T13:27:05.845592,Vanguard Transfer,25.45,Savings,The Saver,False
9a33c7dd96074c889c501a4585786c74,user_8d364b49,2025-10-25T13:27:05.845592,Whole Foods,21.89,Food,The Saver,False
0505562074a6449594a1c37b617d82f3,user_8d364b49,2025-10-25T13:27:05.845592,Whole Foods,11.52,Food,The Saver,False
c71dbbaf98704b4f8765c23eb1d229fe,user_8d364b49,2025-10-25T13:27:05.845592,Chase Savings,39.21,Savings,The Saver,False
9bb5543801db4c1886ebf2090d834913,user_8d364b49,2025-10-26T13:27:05.845592,Robinhood Deposit,17.13,Savings,The Saver,False
7a746a8614ca4dc5989075a4e81de43f,user_8d364b49,2025-10-26T13:27:05.845592,Maintenance Fee,1326.78,Housing,The Saver,False
0587a279cc574ddfaf2f2df6f66fe04b,user_8d364b49,2025-10-26T13:27:05.845592,Chase Savings,23.82,Savings,The Saver,False
a6e76791a0514b90ba822c0036fb47a2,user_8d364b49,2025-10-27T13:27:05.845592,Chase Savings,44.18,Savings,The Saver,False
c152049ba8ae4741b3a773d68981fc5c,user_8d364b49,2025-10-27T13:27:05.845592,Subway,35.90,Food,The Saver,False
d1af9ee5aef64624b64baaf3c7e4d403,user_8d364b49,2025-10-27T13:27:05.845592,Vanguard Transfer,24.83,Savings,The Saver,False
4f68f92484cf446b9e9e3fe5f368b4d7,user_8d364b49,2025-10-27T13:27:05.845592,Vanguard Transfer,28.48,Savings,The Saver,False
71eb162c905e43038a997fdb29376db7,user_8d364b49,2025-10-28T13:27:05.845592,Trader Joe's,34.13,Food,The Saver,False
e60198fb2dc94b789c1e5c68a7379338,user_8d364b49,2025-10-28T13:27:05.845592,Vanguard Transfer,49.98,Savings,The Saver,False
a5ff3a0a87cf407e872451fa56ffc21f,user_8d364b49,2025-10-29T13:27:05.845592,Chase Savings,40.92,Savings,The Saver,False
a87f80ad5f0d43bfb623fd0bd2b8f91d,user_8d364b49,2025-10-29T13:27:05.845592,Verizon,18.32,Utilities,The Saver,False
eb3999e5eb4a4d8fb3eff2012c9ff478,user_8d364b49,2025-10-29T13:27:05.845592,Shell Gas,14.25,Transportation,The Saver,False
7a1f395d5ce544fd915bdd289f8b36b4,user_8d364b49,2025-10-29T13:27:05.845592,Verizon,28.12,Utilities,The Saver,False
b7af6a6d4a5b44a48cf403ece847c7cd,user_8d364b49,2025-10-29T13:27:05.845592,Rent Payment,1405.90,Housing,The Saver,False
d307f01e64ab4c089842a7a38e3d1598,user_8d364b49,2025-10-30T13:27:05.845592,Camden Apartments,809.17,Housing,The Saver,False
d2ce16c984644c37bd09fb3d00988214,user_8d364b49,2025-10-30T13:27:05.845592,Starbucks,18.73,Food,The Saver,False
3173c6a59a4e401f8727bc6a18e8539b,user_8d364b49,2025-10-31T13:27:05.845592,Vanguard Transfer,27.59,Savings,The Saver,False
cf7a643b5d564457bb9205f1fe0ca824,user_8d364b49,2025-11-01T13:27:05.845592,City Water,18.88,Utilities,The Saver,False
6de40202c3e347d29cbdae5b3a9b5fca,user_8d364b49,2025-11-02T13:27:05.845592,MTA Kiosk,24.05,Transportation,The Saver,False
3ea654d83abe4a4991597ab25b6ece73,user_8d364b49,2025-11-02T13:27:05.845592,Vanguard Transfer,45.32,Savings,The Saver,False
db679ac55ab04455b5caea0bee5a16e0,user_8d364b49,2025-11-02T13:27:05.845592,Maintenance Fee,1006.63,Housing,The Saver,False
e63e0ee4bda842828a6841651b424a86,user_8d364b49,2025-11-02T13:27:05.845592,Rent Payment,1020.10,Housing,The Saver,False
c717c9150f694b48a7a1b6489d659d8f,user_8d364b49,2025-11-03T13:27:05.845592,Vanguard Transfer,38.37,Savings,The Saver,False
8cea894af082438e9de81731e9cb38f1,user_8d364b49,2025-11-03T13:27:05.845592,Chase Savings,44.58,Savings,The Saver,False
ba0a2f1fb1b24adf9b3f164a6e7fa295,user_8d364b49,2025-11-03T13:27:05.845592,Camden Apartments,1380.56,Housing,The Saver,False
1a21fce8c4cc4ea188384e3f57139559,user_8d364b49,2025-11-03T13:27:05.845592,Rent Payment,1324.45,Housing,The Saver,False
33af46527c894a1b9d269fed31903c8f,user_8d364b49,2025-11-04T13:27:05.845592,Maintenance Fee,880.04,Housing,The Saver,False
4899792c44a747c4a7230f241cbe38c5,user_8d364b49,2025-11-05T13:27:05.845592,Maintenance Fee,816.53,Housing,The Saver,False
fc56c3fc4b9545229ab8c7c5868eee00,user_8d364b49,2025-11-05T13:27:05.845592,Chase Savings,24.78,Savings,The Saver,False
bf2a4f46fe8648c4b979156971c1c8c6,user_8d364b49,2025-11-05T13:27:05.845592,Rent Payment,1439.03,Housing,The Saver,False
7643863cfeeb46be805d0ec3461bfae4,user_8d364b49,2025-11-05T13:27:05.845592,Lime Scooter,44.20,Transportation,The Saver,False
445b3c64ed454233b474a94999c02a88,user_8d364b49,2025-11-06T13:27:05.845592,Starbucks,6.77,Food,The Saver,False
3c6f77d286bf4091bdc20cf219d48701,user_8d364b49,2025-11-06T13:27:05.845592,Verizon,17.85,Utilities,The Saver,False
2750d5d0a7d542efbeedff601a9e7fe1,user_8d364b49,2025-11-06T13:27:05.845592,Comcast,25.01,Utilities,The Saver,False
e07aecf80f5a41118796110159badf7b,user_8d364b49,2025-11-07T13:27:05.845592,Vanguard Transfer,15.87,Savings,The Saver,False
8483f1d3ef2c4f1f8b38f938d600a1f9,user_8d364b49,2025-11-08T13:27:05.845592,Maintenance Fee,1355.57,Housing,The Saver,False
e0c3fd15dd024d61b9f5930999fdab35,user_8d364b49,2025-11-08T13:27:05.845592,Subway,34.86,Food,The Saver,False
a62a7057803c48ce8f03c80f0e286141,user_8d364b49,2025-11-08T13:27:05.845592,Chase Savings,42.88,Savings,The Saver,False
dd6c9fd148cf471f89a3d1b5238d4ed7,user_8d364b49,2025-11-09T13:27:05.845592,Rent Payment,1254.56,Housing,The Saver,False
d376a7403e8b434b954780b7e2462c64,user_8d364b49,2025-11-09T13:27:05.845592,Robinhood Deposit,48.65,Savings,The Saver,False
1fe6e2972b05497b8712a964a99cdc5f,user_8d364b49,2025-11-09T13:27:05.845592,Trader Joe's,36.68,Food,The Saver,False
035187a539bf4cc981c097da9d580491,user_8d364b49,2025-11-10T13:27:05.845592,City Water,21.76,Utilities,The Saver,False
3d037ad432744ae7b86fadb7212a1512,user_8d364b49,2025-11-10T13:27:05.845592,Vanguard Transfer,31.26,Savings,The Saver,False
7c06a1393e834cdfb28ba5c429bc74e5,user_8d364b49,2025-11-10T13:27:05.845592,City Water,17.42,Utilities,The Saver,False
e2ff74388d004648806822f76e921fbd,user_8d364b49,2025-11-10T13:27:05.845592,Comcast,11.00,Utilities,The Saver,False
c7e8385026914c8d93031beac1d85719,user_8d364b49,2025-11-11T13:27:05.845592,Robinhood Deposit,48.86,Savings,The Saver,False
d627b8c0c77d49a5b6dd0a8a5f06f22a,user_8d364b49,2025-11-11T13:27:05.845592,Subway,18.44,Food,The Saver,False
29ed18c1ea8e426495509b0680e4481d,user_8d364b49,2025-11-12T13:27:05.845592,Vanguard Transfer,18.28,Savings,The Saver,False
dca129b9a59e45809b38a93bdc307ec0,user_8d364b49,2025-11-12T13:27:05.845592,Comcast,20.54,Utilities,The Saver,False
2c7c37a5ea4c4cadb41bdf669bd22e03,user_8d364b49,2025-11-12T13:27:05.845592,Chase Savings,39.22,Savings,The Saver,False
e0f0bc64947a47bc9cc085dc4bf7350a,user_8d364b49,2025-11-13T13:27:05.845592,Camden Apartments,1384.78,Housing,The Saver,False
51dc41b290e74041b4d28cae58e95c73,user_8d364b49,2025-11-13T13:27:05.845592,Vanguard Transfer,40.66,Savings,The Saver,False
1df3706cfa1642409ccfb82bb47c37b4,user_8d364b49,2025-11-14T13:27:05.845592,Chase Savings,30.08,Savings,The Saver,False
d3f11b01e905402cbf19520f414b7d84,user_8d364b49,2025-11-15T13:27:05.845592,Maintenance Fee,1261.85,Housing,The Saver,False
2380cd1028d34c879af572be3f4ac401,user_8d364b49,2025-11-15T13:27:05.845592,PG&E,35.59,Utilities,The Saver,False
df1e945b3494403fb1555e230104cf1d,user_8d364b49,2025-11-15T13:27:05.845592,City Water,41.72,Utilities,The Saver,False
eb8987641c504bd1b342fe13002b0ecf,user_8d364b49,2025-11-15T13:27:05.845592,Comcast,18.87,Utilities,The Saver,False
62b6f18fe83e4ecaa66a7fedb9b6f85f,user_8d364b49,2025-11-16T13:27:05.845592,Whole Foods,29.36,Food,The Saver,False
c3776a3687d14a098d2d19ab7c048ca9,user_8d364b49,2025-11-16T13:27:05.845592,Comcast,47.11,Utilities,The Saver,False
028c8b57d22e456ca03bda1c3a255f95,user_8d364b49,2025-11-16T13:27:05.845592,McDonalds,31.99,Food,The Saver,False
aca337aab7134b48984e0bd3fa43c0d3,user_8d364b49,2025-11-16T13:27:05.845592,Robinhood Deposit,10.14,Savings,The Saver,False
7a1654b7164340a0be8e43c354e93679,user_8d364b49,2025-11-17T13:27:05.845592,Chase Savings,33.63,Savings,The Saver,False
1a270a509d5a4010a0ebf1a9d3cf7c52,user_8d364b49,2025-11-18T13:27:05.845592,Vanguard Transfer,35.61,Savings,The Saver,False
049d459d5db64503a7b8855e5c809d3d,user_8d364b49,2025-11-18T13:27:05.845592,Vanguard Transfer,21.51,Savings,The Saver,False
5b0f8ec8065d480081b9e645d4dad8b8,user_8d364b49,2025-11-18T13:27:05.845592,Vanguard Transfer,38.58,Savings,The Saver,False
46710fca65684a1a8f1ce3232446dd1f,user_8d364b49,2025-11-18T13:27:05.845592,Chase Savings,12.56,Savings,The Saver,False
07fcc7429e9a42f3bfdc672b27d9b2ed,user_8d364b49,2025-11-19T13:27:05.845592,Chipotle,36.52,Food,The Saver,False
f956d7020823417aa77b11c53f93cb30,user_8d364b49,2025-11-19T13:27:05.845592,Rent Payment,1475.54,Housing,The Saver,False
a9806adccf9840eb8056e22e9477172a,user_8d364b49,2025-11-19T13:27:05.845592,DoorDash,33.12,Food,The Saver,False
9dc7b3fd186c400397fc6a537f6f3340,user_8d364b49,2025-11-20T13:27:05.845592,Chase Savings,16.69,Savings,The Saver,False
897839b6420d4eea92e2c0950bfb6189,user_8d364b49,2025-11-20T13:27:05.845592,Chase Savings,27.11,Savings,The Saver,False
6c68916dc2db459380cb6ebdfc72b21b,user_8d364b49,2025-11-20T13:27:05.845592,Robinhood Deposit,31.41,Savings,The Saver,False
7ab472ad52014a918c48c79d09ac9766,user_8d364b49,2025-11-20T13:27:05.845592,Chase Savings,44.84,Savings,The Saver,False
3e7e65b96ae6486caf99de4b586a0bf8,user_8d364b49,2025-11-21T13:27:05.845592,Vanguard Transfer,22.81,Savings,The Saver,False
de9724894dcc40a3b0311cd453b67ef1,user_8d364b49,2025-11-21T13:27:05.845592,Robinhood Deposit,20.74,Savings,The Saver,False
a5e4cc341b124dccaf36b65a58f2ce2a,user_8d364b49,2025-11-22T13:27:05.845592,Rent Payment,1449.03,Housing,The Saver,False
2aabb16fcfb445e79e25ab97d8e5046c,user_8d364b49,2025-11-22T13:27:05.845592,McDonalds,16.66,Food,The Saver,False
ed04501d5b6749f898fb5325ba120be7,user_3da7464e,2025-08-24T13:27:05.845592,Chipotle,19.21,Food,The Broke Student,False
7fa3c1fe27bc4b3fb180cf0816c43761,user_3da7464e,2025-08-25T13:27:05.845592,University Bookstore,26.05,Education,The Broke Student,False
73a87066f7e64cb58ae84f28ad2e8697,user_3da7464e,2025-08-25T13:27:05.845592,Rent Payment,1383.83,Housing,The Broke Student,False
49bd6842a5b6425daa058bd75ad69e33,user_3da7464e,2025-08-25T13:27:05.845592,Trader Joe's,9.52,Food,The Broke Student,False
f1a73f99153e4830b3729bdd4ef06fdf,user_3da7464e,2025-08-26T13:27:05.845592,Lyft,30.91,Transportation,The Broke Student,False
cefcdcdb59e24c8b80a1baa91168f3e9,user_3da7464e,2025-08-26T13:27:05.845592,DoorDash,21.09,Food,The Broke Student,False
7e3ff17a067944f5bc693e0f9e1510b7,user_3da7464e,2025-08-26T13:27:05.845592,Maintenance Fee,1321.10,Housing,The Broke Student,False
545334420dbe45e88dbf6f08d3ca62ec,user_3da7464e,2025-08-26T13:27:05.845592,Whole Foods,26.62,Food,The Broke Student,False
5a5fde9ede6c4c108d5293c67f6044ea,user_3da7464e,2025-08-26T13:27:05.845592,McDonalds,14.07,Food,The Broke Student,False
6f68212d81d54ef78a28f82f1a99918b,user_3da7464e,2025-08-27T13:27:05.845592,Camden Apartments,1423.50,Housing,The Broke Student,False
c237277686924d06943360e75b2341b5,user_3da7464e,2025-08-27T13:27:05.845592,Rent Payment,1134.59,Housing,The Broke Student,False
8ed388c22ee64448aeb58365b460a6f8,user_3da7464e,2025-08-27T13:27:05.845592,Subway,35.49,Food,The Broke Student,False
139e75af2baa4d75968173867bf6bd25,user_3da7464e,2025-08-27T13:27:05.845592,Camden Apartments,1259.66,Housing,The Broke Student,False
c0e02afac5b0485d8f3d11eba58738a5,user_3da7464e,2025-08-27T13:27:05.845592,Shell Gas,51.75,Transportation,The Broke Student,False
d4091c9db22b4612b32e8a8e4c0fae28,user_3da7464e,2025-08-28T13:27:05.845592,Whole Foods,24.41,Food,The Broke Student,False
56881f054a3f40359f359ee1b04ef048,user_3da7464e,2025-08-28T13:27:05.845592,Trader Joe's,27.06,Food,The Broke Student,False
3377566cb9dd4a6395e15ed51abe8ee8,user_3da7464e,2025-08-28T13:27:05.845592,Chevron,16.64,Transportation,The Broke Student,False
585dc06136a640c7b07da8eb19c2323e,user_3da7464e,2025-08-29T13:27:05.845592,DoorDash,34.47,Food,The Broke Student,False
605ff2315189467d91a022f14fdbb9c2,user_3da7464e,2025-08-29T13:27:05.845592,Shell Gas,47.88,Transportation,The Broke Student,False
b931b874aca142d384d5b8f5db81ab38,user_3da7464e,2025-08-29T13:27:05.845592,Camden Apartments,1378.61,Housing,The Broke Student,False
4f5c52584a754f83aa9c6f663a0912fb,user_3da7464e,2025-08-29T13:27:05.845592,Subway,23.51,Food,The Broke Student,False
6d4505128ad442a5921451626344dfab,user_3da7464e,2025-08-29T13:27:05.845592,Udemy,23.60,Education,The Broke Student,False
9d61324ccac34048ad8df108a13e667d,user_3da7464e,2025-08-30T13:27:05.845592,Rent Payment,1410.30,Housing,The Broke Student,False
60a3f8c27c7a4935a79119025e554a36,user_3da7464e,2025-08-30T13:27:05.845592,Chipotle,10.13,Food,The Broke Student,False
00be585dea284d0ea8e309511ad33dc1,user_3da7464e,2025-08-30T13:27:05.845592,Camden Apartments,1478.73,Housing,The Broke Student,False
cb1d7b647d2a4b3e947dbf4cb77890d2,user_3da7464e,2025-08-30T13:27:05.845592,Rent Payment,822.26,Housing,The Broke Student,False
9c7d31405044456f8f3a8d19ce34eca6,user_3da7464e,2025-08-30T13:27:05.845592,Subway,10.81,Food,The Broke Student,False
17478ab71c7349dd9ebc403743be44d8,user_3da7464e,2025-08-31T13:27:05.845592,Camden Apartments,988.79,Housing,The Broke Student,False
8dcd8dbcd6334876ab1fab94f72275b3,user_3da7464e,2025-08-31T13:27:05.845592,McDonalds,32.49,Food,The Broke Student,False
2a4823ed6df64ba5addaf57c632599a9,user_3da7464e,2025-08-31T13:27:05.845592,Starbucks,6.91,Food,The Broke Student,False
c40e7c846bf3429bac70331cd15a3581,user_3da7464e,2025-09-01T13:27:05.845592,Camden Apartments,1318.59,Housing,The Broke Student,False
319b6ea9473040e38ca3ea667d80839e,user_3da7464e,2025-09-01T13:27:05.845592,Camden Apartments,972.08,Housing,The Broke Student,False
2b3780d9818242f5809821e5b6702c26,user_3da7464e,2025-09-01T13:27:05.845592,Maintenance Fee,1165.88,Housing,The Broke Student,False
b4579dd5d2b9463c94a788e13b58f3a5,user_3da7464e,2025-09-01T13:27:05.845592,Starbucks,39.70,Food,The Broke Student,False
524a5fc3cd354c968fdda14e5ba3ea15,user_3da7464e,2025-09-01T13:27:05.845592,Camden Apartments,1034.46,Housing,The Broke Student,False
0fe5c8dd3bb44cbdbb54606c9ebb1659,user_3da7464e,2025-09-02T13:27:05.845592,McDonalds,18.78,Food,The Broke Student,False
a594f56c37f747c4b56f0d87ee9b3cd5,user_3da7464e,2025-09-02T13:27:05.845592,Chegg,27.68,Education,The Broke Student,False
40230439c52748199c72672cb36d959a,user_3da7464e,2025-09-02T13:27:05.845592,Trader Joe's,33.36,Food,The Broke Student,False
e7d21abb3c1143438900714102c7004f,user_3da7464e,2025-09-02T13:27:05.845592,Subway,30.54,Food,The Broke Student,False
bfbc5158f7044444b77023490dc1838f,user_3da7464e,2025-09-02T13:27:05.845592,Starbucks,30.45,Food,The Broke Student,False
88054a83155747b39c469f9a80ec2754,user_3da7464e,2025-09-03T13:27:05.845592,Camden Apartments,1297.71,Housing,The Broke Student,False
c9f54bc8624143d4b829b7884b03cdd4,user_3da7464e,2025-09-03T13:27:05.845592,Maintenance Fee,1101.81,Housing,The Broke Student,False
a5262b1fd0e14fde93315bdf90c3c65d,user_3da7464e,2025-09-03T13:27:05.845592,Camden Apartments,1474.94,Housing,The Broke Student,False
ca800868784d4bbb993aae9a60f1a342,user_3da7464e,2025-09-03T13:27:05.845592,Rent Payment,1024.84,Housing,The Broke Student,False
644ac1748fdc4a6688bc527548907c2e,user_3da7464e,2025-09-03T13:27:05.845592,Maintenance Fee,1164.14,Housing,The Broke Student,False
446d5b6abc28410a97fae74f25d2278d,user_3da7464e,2025-09-04T13:27:05.845592,Chevron,40.01,Transportation,The Broke Student,False
aa8bd8da342a412393e40faa786189f1,user_3da7464e,2025-09-05T13:27:05.845592,Chipotle,28.45,Food,The Broke Student,False
093ee4f7f7604354be60d7d13505c76a,user_3da7464e,2025-09-05T13:27:05.845592,Rent Payment,946.56,Housing,The Broke Student,False
ce4de5544b28489087812c9882c288b7,user_3da7464e,2025-09-05T13:27:05.845592,Rent Payment,1486.94,Housing,The Broke Student,False
62e1d6cf538f47628c0395922fa9a47c,user_3da7464e,2025-09-06T13:27:05.845592,Camden Apartments,1420.82,Housing,The Broke Student,False
